/home/rejk/Downloads/prj/dlproject-again/venv/lib/python3.11/site-packages/torch/nn/modules/transformer.py:282: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  warnings.warn(f"enable_nested_tensor is True, but self.use_nested_tensor is False because {why_not_sparsity_fast_path}")
[(0,0,27)]: wandb not resumed
[(0,0,27)]: Epoch 1
[TRAIN(1,7,28)]: i: 787, train_loss: 1.0935416221618652
[TRAIN(1,7,34)]: i: 788, train_loss: 1.0805996656417847
[TRAIN(1,7,40)]: i: 789, train_loss: 1.0683711767196655
[TRAIN(1,7,45)]: i: 790, train_loss: 1.0492281913757324
[TRAIN(1,7,51)]: i: 791, train_loss: 1.0944254398345947
[TRAIN(1,7,56)]: i: 792, train_loss: 1.030205249786377
[TRAIN(1,8,2)]: i: 793, train_loss: 1.0456161499023438
[TRAIN(1,8,7)]: i: 794, train_loss: 0.9896791577339172
[TRAIN(1,8,12)]: i: 795, train_loss: 1.1121119260787964
[TRAIN(1,8,17)]: i: 796, train_loss: 1.0600086450576782
[TRAIN(1,8,22)]: i: 797, train_loss: 1.1103441715240479
[TRAIN(1,8,27)]: i: 798, train_loss: 1.0802186727523804
[TRAIN(1,8,32)]: i: 799, train_loss: 1.1112951040267944
[TRAIN(1,8,39)]: i: 800, train_loss: 1.191478967666626
[TRAIN(1,8,46)]: i: 801, train_loss: 1.1398156881332397
[TRAIN(1,8,51)]: i: 802, train_loss: 1.0872416496276855
[TRAIN(1,8,57)]: i: 803, train_loss: 1.076928973197937
[TRAIN(1,9,1)]: i: 804, train_loss: 1.0089735984802246
[TRAIN(1,9,7)]: i: 805, train_loss: 1.085470199584961
[TRAIN(1,9,13)]: i: 806, train_loss: 1.1146057844161987
[TRAIN(1,9,20)]: i: 807, train_loss: 1.1060725450515747
[TRAIN(1,9,25)]: i: 808, train_loss: 1.126298189163208
[TRAIN(1,9,31)]: i: 809, train_loss: 1.0798635482788086
[TRAIN(1,9,39)]: i: 810, train_loss: 1.0558844804763794
[TRAIN(1,9,45)]: i: 811, train_loss: 1.0689915418624878
[TRAIN(1,9,50)]: i: 812, train_loss: 1.0509452819824219
[TRAIN(1,9,55)]: i: 813, train_loss: 1.156846046447754
[TRAIN(1,10,1)]: i: 814, train_loss: 1.1756856441497803
[TRAIN(1,10,7)]: i: 815, train_loss: 1.0186896324157715
[TRAIN(1,10,13)]: i: 816, train_loss: 1.0609928369522095
[TRAIN(1,10,19)]: i: 817, train_loss: 1.0822598934173584
[TRAIN(1,10,26)]: i: 818, train_loss: 1.1008496284484863
[TRAIN(1,10,30)]: i: 819, train_loss: 0.9980987310409546
[TRAIN(1,10,36)]: i: 820, train_loss: 1.1100555658340454
[TRAIN(1,10,42)]: i: 821, train_loss: 1.089788556098938
[TRAIN(1,10,49)]: i: 822, train_loss: 1.0120412111282349
[TRAIN(1,10,55)]: i: 823, train_loss: 1.13583242893219
[TRAIN(1,11,1)]: i: 824, train_loss: 1.16978919506073
[TRAIN(1,11,6)]: i: 825, train_loss: 1.0889891386032104
[TRAIN(1,11,11)]: i: 826, train_loss: 1.0868630409240723
[TRAIN(1,11,17)]: i: 827, train_loss: 1.0817952156066895
[TRAIN(1,11,23)]: i: 828, train_loss: 1.080423355102539
[TRAIN(1,11,29)]: i: 829, train_loss: 1.0465176105499268
[TRAIN(1,11,34)]: i: 830, train_loss: 1.0942018032073975
[TRAIN(1,11,40)]: i: 831, train_loss: 1.0365629196166992
[TRAIN(1,11,45)]: i: 832, train_loss: 1.0804672241210938
[TRAIN(1,11,51)]: i: 833, train_loss: 1.0633890628814697
[TRAIN(1,11,57)]: i: 834, train_loss: 1.0539768934249878
[TRAIN(1,12,3)]: i: 835, train_loss: 1.1540729999542236
[TRAIN(1,12,9)]: i: 836, train_loss: 1.124990701675415
[TRAIN(1,12,16)]: i: 837, train_loss: 1.1414134502410889
[TRAIN(1,12,24)]: i: 838, train_loss: 1.0254610776901245
[TRAIN(1,12,30)]: i: 839, train_loss: 1.0722441673278809
[TRAIN(1,12,36)]: i: 840, train_loss: 1.1450588703155518
[TRAIN(1,12,42)]: i: 841, train_loss: 1.1103379726409912
[TRAIN(1,12,48)]: i: 842, train_loss: 1.1220498085021973
[TRAIN(1,12,54)]: i: 843, train_loss: 1.0732617378234863
[TRAIN(1,13,0)]: i: 844, train_loss: 1.0527124404907227
[TRAIN(1,13,5)]: i: 845, train_loss: 1.1276472806930542
[TRAIN(1,13,11)]: i: 846, train_loss: 1.0407315492630005
[TRAIN(1,13,16)]: i: 847, train_loss: 1.0342143774032593
[TRAIN(1,13,21)]: i: 848, train_loss: 1.0520234107971191
[TRAIN(1,13,26)]: i: 849, train_loss: 1.08848237991333
[TRAIN(1,13,31)]: i: 850, train_loss: 1.1256650686264038
[TRAIN(1,13,36)]: i: 851, train_loss: 1.1304646730422974
[TRAIN(1,13,42)]: i: 852, train_loss: 1.145033597946167
[TRAIN(1,13,48)]: i: 853, train_loss: 1.0600231885910034
[TRAIN(1,13,55)]: i: 854, train_loss: 1.0368218421936035
[TRAIN(1,14,1)]: i: 855, train_loss: 1.061599612236023
[TRAIN(1,14,6)]: i: 856, train_loss: 1.090723991394043
[TRAIN(1,14,11)]: i: 857, train_loss: 1.0527433156967163
[TRAIN(1,14,17)]: i: 858, train_loss: 1.0958149433135986
[TRAIN(1,14,21)]: i: 859, train_loss: 1.061332106590271
[TRAIN(1,14,28)]: i: 860, train_loss: 1.105025291442871
[TRAIN(1,14,35)]: i: 861, train_loss: 1.1603758335113525
[TRAIN(1,14,40)]: i: 862, train_loss: 1.0420576333999634
[TRAIN(1,14,45)]: i: 863, train_loss: 1.0977420806884766
[TRAIN(1,14,51)]: i: 864, train_loss: 1.0387637615203857
[TRAIN(1,14,56)]: i: 865, train_loss: 1.0701671838760376
[TRAIN(1,15,1)]: i: 866, train_loss: 1.1114550828933716
[TRAIN(1,15,6)]: i: 867, train_loss: 1.0329334735870361
[TRAIN(1,15,11)]: i: 868, train_loss: 1.0613396167755127
[TRAIN(1,15,17)]: i: 869, train_loss: 1.129486083984375
[TRAIN(1,15,22)]: i: 870, train_loss: 1.0796767473220825
[TRAIN(1,15,27)]: i: 871, train_loss: 1.1247607469558716
[TRAIN(1,15,32)]: i: 872, train_loss: 1.0914849042892456
[TRAIN(1,15,37)]: i: 873, train_loss: 1.1183849573135376
[TRAIN(1,15,42)]: i: 874, train_loss: 1.057666540145874
[TRAIN(1,15,48)]: i: 875, train_loss: 1.13266122341156
[TRAIN(1,15,55)]: i: 876, train_loss: 1.1422148942947388
[TRAIN(1,16,1)]: i: 877, train_loss: 1.0346702337265015
[TRAIN(1,16,7)]: i: 878, train_loss: 1.0356276035308838
[TRAIN(1,16,14)]: i: 879, train_loss: 1.1192383766174316
[TRAIN(1,16,20)]: i: 880, train_loss: 1.084378719329834
[TRAIN(1,16,26)]: i: 881, train_loss: 1.1135977506637573
[TRAIN(1,16,32)]: i: 882, train_loss: 1.1338233947753906
[TRAIN(1,16,37)]: i: 883, train_loss: 1.1237988471984863
[TRAIN(1,16,42)]: i: 884, train_loss: 1.1249128580093384
[TRAIN(1,16,48)]: i: 885, train_loss: 1.1177008152008057
[TRAIN(1,16,54)]: i: 886, train_loss: 1.1491655111312866
[TRAIN(1,17,0)]: i: 887, train_loss: 1.089184045791626
[TRAIN(1,17,6)]: i: 888, train_loss: 1.1242092847824097
[TRAIN(1,17,11)]: i: 889, train_loss: 1.171370029449463
[TRAIN(1,17,17)]: i: 890, train_loss: 1.0872631072998047
[TRAIN(1,17,22)]: i: 891, train_loss: 1.0523587465286255
[TRAIN(1,17,27)]: i: 892, train_loss: 1.133758544921875
[TRAIN(1,17,33)]: i: 893, train_loss: 1.0873981714248657
[TRAIN(1,17,39)]: i: 894, train_loss: 1.1199222803115845
[TRAIN(1,17,45)]: i: 895, train_loss: 1.0238392353057861
[TRAIN(1,17,50)]: i: 896, train_loss: 1.1391773223876953
[TRAIN(1,17,55)]: i: 897, train_loss: 1.1092911958694458
[TRAIN(1,18,0)]: i: 898, train_loss: 1.0612868070602417
[TRAIN(1,18,6)]: i: 899, train_loss: 1.031368374824524
[TRAIN(1,18,12)]: i: 900, train_loss: 1.106218934059143
[TRAIN(1,18,18)]: i: 901, train_loss: 1.1151080131530762
[TRAIN(1,18,23)]: i: 902, train_loss: 1.0691916942596436
[TRAIN(1,18,28)]: i: 903, train_loss: 1.1004358530044556
[TRAIN(1,18,34)]: i: 904, train_loss: 1.1498712301254272
[TRAIN(1,18,39)]: i: 905, train_loss: 1.0826330184936523
[TRAIN(1,18,44)]: i: 906, train_loss: 1.060301661491394
[TRAIN(1,18,49)]: i: 907, train_loss: 1.100944995880127
[TRAIN(1,18,54)]: i: 908, train_loss: 1.1073529720306396
[TRAIN(1,18,59)]: i: 909, train_loss: 1.08072829246521
[TRAIN(1,19,4)]: i: 910, train_loss: 1.0834022760391235
[TRAIN(1,19,9)]: i: 911, train_loss: 1.116478681564331
[TRAIN(1,19,14)]: i: 912, train_loss: 1.0714101791381836
[TRAIN(1,19,19)]: i: 913, train_loss: 1.1468608379364014
[TRAIN(1,19,24)]: i: 914, train_loss: 1.1403446197509766
[TRAIN(1,19,29)]: i: 915, train_loss: 1.1140062808990479
[TRAIN(1,19,34)]: i: 916, train_loss: 1.1225318908691406
[TRAIN(1,19,39)]: i: 917, train_loss: 1.0488935708999634
[TRAIN(1,19,43)]: i: 918, train_loss: 1.117093563079834
[TRAIN(1,19,49)]: i: 919, train_loss: 1.060634732246399
[TRAIN(1,19,53)]: i: 920, train_loss: 1.1123807430267334
[TRAIN(1,19,58)]: i: 921, train_loss: 1.1191061735153198
[TRAIN(1,20,3)]: i: 922, train_loss: 1.1022650003433228
[TRAIN(1,20,9)]: i: 923, train_loss: 1.0408661365509033
[TRAIN(1,20,15)]: i: 924, train_loss: 1.0804266929626465
[TRAIN(1,20,20)]: i: 925, train_loss: 1.04839289188385
[TRAIN(1,20,25)]: i: 926, train_loss: 1.0727081298828125
[TRAIN(1,20,30)]: i: 927, train_loss: 1.0115193128585815
[TRAIN(1,20,36)]: i: 928, train_loss: 1.1446301937103271
[TRAIN(1,20,41)]: i: 929, train_loss: 0.980688214302063
[TRAIN(1,20,46)]: i: 930, train_loss: 1.0763218402862549
[TRAIN(1,20,51)]: i: 931, train_loss: 1.1070356369018555
[TRAIN(1,20,56)]: i: 932, train_loss: 1.1366301774978638
[TRAIN(1,21,1)]: i: 933, train_loss: 1.0476396083831787
[TRAIN(1,21,6)]: i: 934, train_loss: 1.136501431465149
[TRAIN(1,21,12)]: i: 935, train_loss: 1.1216211318969727
[TRAIN(1,21,19)]: i: 936, train_loss: 1.1076618432998657
[TRAIN(1,21,26)]: i: 937, train_loss: 1.0683926343917847
[TRAIN(1,21,33)]: i: 938, train_loss: 1.0764425992965698
[TRAIN(1,21,39)]: i: 939, train_loss: 1.1103380918502808
[TRAIN(1,21,44)]: i: 940, train_loss: 1.1128968000411987
[TRAIN(1,21,50)]: i: 941, train_loss: 1.0963380336761475
[TRAIN(1,21,56)]: i: 942, train_loss: 1.0646374225616455
[TRAIN(1,22,1)]: i: 943, train_loss: 1.095626950263977
[TRAIN(1,22,6)]: i: 944, train_loss: 1.1113436222076416
[TRAIN(1,22,11)]: i: 945, train_loss: 1.1505317687988281
[TRAIN(1,22,17)]: i: 946, train_loss: 1.1043026447296143
[TRAIN(1,22,22)]: i: 947, train_loss: 1.1181505918502808
[TRAIN(1,22,28)]: i: 948, train_loss: 1.1335182189941406
[TRAIN(1,22,33)]: i: 949, train_loss: 1.084350824356079
[TRAIN(1,22,38)]: i: 950, train_loss: 1.180882453918457
[TRAIN(1,22,43)]: i: 951, train_loss: 1.13833749294281
[TRAIN(1,22,48)]: i: 952, train_loss: 1.0490363836288452
[TRAIN(1,22,53)]: i: 953, train_loss: 1.0752826929092407
[TRAIN(1,22,59)]: i: 954, train_loss: 1.168096661567688
[TRAIN(1,23,4)]: i: 955, train_loss: 1.1071414947509766
[TRAIN(1,23,10)]: i: 956, train_loss: 1.1627031564712524
[TRAIN(1,23,15)]: i: 957, train_loss: 1.0937795639038086
[TRAIN(1,23,20)]: i: 958, train_loss: 1.1376794576644897
[TRAIN(1,23,25)]: i: 959, train_loss: 1.1338143348693848
[TRAIN(1,23,30)]: i: 960, train_loss: 1.094795823097229
[TRAIN(1,23,35)]: i: 961, train_loss: 1.0885751247406006
[TRAIN(1,23,40)]: i: 962, train_loss: 1.0704679489135742
[TRAIN(1,23,46)]: i: 963, train_loss: 1.1285359859466553
[TRAIN(1,23,51)]: i: 964, train_loss: 1.0304286479949951
[TRAIN(1,23,56)]: i: 965, train_loss: 1.0763964653015137
[TRAIN(1,24,1)]: i: 966, train_loss: 1.0562773942947388
[TRAIN(1,24,6)]: i: 967, train_loss: 1.0832782983779907
[TRAIN(1,24,11)]: i: 968, train_loss: 1.0427757501602173
[TRAIN(1,24,16)]: i: 969, train_loss: 1.168718934059143
[TRAIN(1,24,21)]: i: 970, train_loss: 1.0636368989944458
[TRAIN(1,24,26)]: i: 971, train_loss: 1.147922396659851
[TRAIN(1,24,31)]: i: 972, train_loss: 1.0957831144332886
[TRAIN(1,24,36)]: i: 973, train_loss: 1.093923807144165
[TRAIN(1,24,41)]: i: 974, train_loss: 1.1131378412246704
[TRAIN(1,24,46)]: i: 975, train_loss: 1.0790760517120361
[TRAIN(1,24,52)]: i: 976, train_loss: 1.0505908727645874
[TRAIN(1,24,57)]: i: 977, train_loss: 1.09157133102417
[TRAIN(1,25,2)]: i: 978, train_loss: 1.028359293937683
[TRAIN(1,25,7)]: i: 979, train_loss: 1.0993409156799316
[TRAIN(1,25,12)]: i: 980, train_loss: 1.0282808542251587
[TRAIN(1,25,17)]: i: 981, train_loss: 1.0898915529251099
[TRAIN(1,25,22)]: i: 982, train_loss: 1.0830503702163696
[TRAIN(1,25,28)]: i: 983, train_loss: 1.0529156923294067
[TRAIN(1,25,32)]: i: 984, train_loss: 1.060271143913269
[TRAIN(1,25,38)]: i: 985, train_loss: 1.1007782220840454
[TRAIN(1,25,43)]: i: 986, train_loss: 1.104448914527893
[TRAIN(1,25,48)]: i: 987, train_loss: 1.0993361473083496
[TRAIN(1,25,54)]: i: 988, train_loss: 1.1065939664840698
[TRAIN(1,25,59)]: i: 989, train_loss: 1.1256284713745117
[TRAIN(1,26,5)]: i: 990, train_loss: 1.0290039777755737
[TRAIN(1,26,11)]: i: 991, train_loss: 1.0684939622879028
[TRAIN(1,26,16)]: i: 992, train_loss: 1.0991179943084717
[TRAIN(1,26,21)]: i: 993, train_loss: 1.1322118043899536
[TRAIN(1,26,26)]: i: 994, train_loss: 1.094190001487732
[TRAIN(1,26,31)]: i: 995, train_loss: 1.0772175788879395
[TRAIN(1,26,36)]: i: 996, train_loss: 1.0979101657867432
[TRAIN(1,26,41)]: i: 997, train_loss: 1.1456658840179443
[TRAIN(1,26,46)]: i: 998, train_loss: 1.1075694561004639
[TRAIN(1,26,51)]: i: 999, train_loss: 1.1216357946395874
[TRAIN(1,26,58)]: i: 1000, train_loss: 1.0439631938934326
[TRAIN(1,27,3)]: i: 1001, train_loss: 1.1292917728424072
[TRAIN(1,27,8)]: i: 1002, train_loss: 1.105551838874817
[TRAIN(1,27,13)]: i: 1003, train_loss: 1.1165640354156494
[TRAIN(1,27,18)]: i: 1004, train_loss: 1.1733605861663818
[TRAIN(1,27,23)]: i: 1005, train_loss: 1.0400264263153076
[TRAIN(1,27,28)]: i: 1006, train_loss: 1.1150436401367188
[TRAIN(1,27,33)]: i: 1007, train_loss: 1.0170341730117798
[TRAIN(1,27,38)]: i: 1008, train_loss: 0.9975652098655701
[TRAIN(1,27,44)]: i: 1009, train_loss: 1.0924445390701294
[TRAIN(1,27,49)]: i: 1010, train_loss: 1.0152924060821533
[TRAIN(1,27,54)]: i: 1011, train_loss: 1.0520131587982178
[TRAIN(1,27,59)]: i: 1012, train_loss: 1.1038646697998047
[TRAIN(1,28,4)]: i: 1013, train_loss: 1.0745210647583008
[TRAIN(1,28,10)]: i: 1014, train_loss: 1.0690686702728271
[TRAIN(1,28,15)]: i: 1015, train_loss: 1.0697369575500488
[TRAIN(1,28,20)]: i: 1016, train_loss: 1.1252168416976929
[TRAIN(1,28,25)]: i: 1017, train_loss: 1.0621113777160645
[TRAIN(1,28,30)]: i: 1018, train_loss: 1.0511548519134521
[TRAIN(1,28,35)]: i: 1019, train_loss: 1.081329345703125
[TRAIN(1,28,40)]: i: 1020, train_loss: 1.0519394874572754
[TRAIN(1,28,45)]: i: 1021, train_loss: 1.0422828197479248
[TRAIN(1,28,50)]: i: 1022, train_loss: 1.0083686113357544
[TRAIN(1,28,56)]: i: 1023, train_loss: 1.1204668283462524
[TRAIN(1,29,1)]: i: 1024, train_loss: 1.0323725938796997
[TRAIN(1,29,6)]: i: 1025, train_loss: 1.0939738750457764
[TRAIN(1,29,11)]: i: 1026, train_loss: 1.0753380060195923
[TRAIN(1,29,17)]: i: 1027, train_loss: 1.0905284881591797
[TRAIN(1,29,22)]: i: 1028, train_loss: 1.094061255455017
[TRAIN(1,29,27)]: i: 1029, train_loss: 1.0965205430984497
[TRAIN(1,29,32)]: i: 1030, train_loss: 1.1050413846969604
[TRAIN(1,29,37)]: i: 1031, train_loss: 1.0808048248291016
[TRAIN(1,29,42)]: i: 1032, train_loss: 1.0673649311065674
[TRAIN(1,29,48)]: i: 1033, train_loss: 1.0656225681304932
[TRAIN(1,29,53)]: i: 1034, train_loss: 1.0221956968307495
[TRAIN(1,29,59)]: i: 1035, train_loss: 1.0339596271514893
[TRAIN(1,30,5)]: i: 1036, train_loss: 1.033827543258667
[TRAIN(1,30,10)]: i: 1037, train_loss: 1.0884287357330322
[TRAIN(1,30,15)]: i: 1038, train_loss: 1.086973786354065
[TRAIN(1,30,21)]: i: 1039, train_loss: 1.075655460357666
[TRAIN(1,30,26)]: i: 1040, train_loss: 1.056714653968811
[TRAIN(1,30,31)]: i: 1041, train_loss: 1.1437788009643555
[TRAIN(1,30,37)]: i: 1042, train_loss: 1.1005593538284302
[TRAIN(1,30,42)]: i: 1043, train_loss: 1.050790548324585
[TRAIN(1,30,47)]: i: 1044, train_loss: 0.9902735948562622
[TRAIN(1,30,53)]: i: 1045, train_loss: 1.0761224031448364
[TRAIN(1,30,58)]: i: 1046, train_loss: 1.0880049467086792
[TRAIN(1,31,3)]: i: 1047, train_loss: 1.0507439374923706
[TRAIN(1,31,8)]: i: 1048, train_loss: 1.1048152446746826
[TRAIN(1,31,13)]: i: 1049, train_loss: 1.1084710359573364
[TRAIN(1,31,19)]: i: 1050, train_loss: 1.0865622758865356
[TRAIN(1,31,24)]: i: 1051, train_loss: 1.1712623834609985
[TRAIN(1,31,29)]: i: 1052, train_loss: 1.1130269765853882
[TRAIN(1,31,34)]: i: 1053, train_loss: 1.076611042022705
[TRAIN(1,31,40)]: i: 1054, train_loss: 1.0771470069885254
[TRAIN(1,31,45)]: i: 1055, train_loss: 1.0883206129074097
[TRAIN(1,31,51)]: i: 1056, train_loss: 1.1284161806106567
[TRAIN(1,31,56)]: i: 1057, train_loss: 1.13404381275177
[TRAIN(1,32,1)]: i: 1058, train_loss: 1.1297388076782227
[TRAIN(1,32,6)]: i: 1059, train_loss: 1.0596553087234497
[TRAIN(1,32,12)]: i: 1060, train_loss: 1.1683117151260376
[TRAIN(1,32,17)]: i: 1061, train_loss: 1.1195611953735352
[TRAIN(1,32,22)]: i: 1062, train_loss: 1.0994986295700073
[TRAIN(1,32,27)]: i: 1063, train_loss: 1.0453553199768066
[TRAIN(1,32,32)]: i: 1064, train_loss: 1.1064796447753906
[TRAIN(1,32,37)]: i: 1065, train_loss: 1.0783028602600098
[TRAIN(1,32,42)]: i: 1066, train_loss: 1.062851071357727
[TRAIN(1,32,48)]: i: 1067, train_loss: 0.9831631779670715
[TRAIN(1,32,53)]: i: 1068, train_loss: 1.0780657529830933
[TRAIN(1,32,58)]: i: 1069, train_loss: 1.062836766242981
[TRAIN(1,33,4)]: i: 1070, train_loss: 1.1425694227218628
[TRAIN(1,33,9)]: i: 1071, train_loss: 1.0983763933181763
[TRAIN(1,33,14)]: i: 1072, train_loss: 1.133547067642212
[TRAIN(1,33,19)]: i: 1073, train_loss: 1.0779165029525757
[TRAIN(1,33,25)]: i: 1074, train_loss: 1.057926058769226
[TRAIN(1,33,30)]: i: 1075, train_loss: 1.1064471006393433
[TRAIN(1,33,36)]: i: 1076, train_loss: 1.0871511697769165
[TRAIN(1,33,41)]: i: 1077, train_loss: 1.1123632192611694
[TRAIN(1,33,46)]: i: 1078, train_loss: 1.0562561750411987
[TRAIN(1,33,51)]: i: 1079, train_loss: 1.0876716375350952
[TRAIN(1,33,56)]: i: 1080, train_loss: 1.0917118787765503
[TRAIN(1,34,1)]: i: 1081, train_loss: 1.054200530052185
[TRAIN(1,34,6)]: i: 1082, train_loss: 1.0500502586364746
[TRAIN(1,34,11)]: i: 1083, train_loss: 1.0650347471237183
[TRAIN(1,34,17)]: i: 1084, train_loss: 1.0648415088653564
[TRAIN(1,34,22)]: i: 1085, train_loss: 1.0883054733276367
[TRAIN(1,34,27)]: i: 1086, train_loss: 1.020254135131836
[TRAIN(1,34,32)]: i: 1087, train_loss: 1.0886225700378418
[TRAIN(1,34,38)]: i: 1088, train_loss: 1.1353957653045654
[TRAIN(1,34,43)]: i: 1089, train_loss: 1.0551694631576538
[TRAIN(1,34,48)]: i: 1090, train_loss: 1.1108628511428833
[TRAIN(1,34,53)]: i: 1091, train_loss: 1.1240965127944946
[TRAIN(1,34,59)]: i: 1092, train_loss: 1.0276179313659668
[TRAIN(1,35,4)]: i: 1093, train_loss: 1.1221071481704712
[TRAIN(1,35,9)]: i: 1094, train_loss: 1.034410834312439
[TRAIN(1,35,14)]: i: 1095, train_loss: 1.1027426719665527
[TRAIN(1,35,19)]: i: 1096, train_loss: 1.1223416328430176
[TRAIN(1,35,24)]: i: 1097, train_loss: 1.1410106420516968
[TRAIN(1,35,29)]: i: 1098, train_loss: 1.0835410356521606
[TRAIN(1,35,34)]: i: 1099, train_loss: 1.1355162858963013
[TRAIN(1,35,40)]: i: 1100, train_loss: 1.103785753250122
[TRAIN(1,35,46)]: i: 1101, train_loss: 1.099697470664978
[TRAIN(1,35,51)]: i: 1102, train_loss: 1.0000123977661133
[TRAIN(1,35,56)]: i: 1103, train_loss: 1.0873134136199951
[TRAIN(1,36,1)]: i: 1104, train_loss: 1.057408332824707
[TRAIN(1,36,6)]: i: 1105, train_loss: 1.0360157489776611
[TRAIN(1,36,11)]: i: 1106, train_loss: 1.1244053840637207
[TRAIN(1,36,16)]: i: 1107, train_loss: 1.129163146018982
[TRAIN(1,36,22)]: i: 1108, train_loss: 1.123111367225647
[TRAIN(1,36,27)]: i: 1109, train_loss: 1.114327073097229
[TRAIN(1,36,33)]: i: 1110, train_loss: 1.107772946357727
[TRAIN(1,36,38)]: i: 1111, train_loss: 1.0044008493423462
[TRAIN(1,36,43)]: i: 1112, train_loss: 1.0814248323440552
[TRAIN(1,36,48)]: i: 1113, train_loss: 1.0862791538238525
[TRAIN(1,36,53)]: i: 1114, train_loss: 1.043345332145691
[TRAIN(1,36,58)]: i: 1115, train_loss: 1.0598490238189697
[TRAIN(1,37,3)]: i: 1116, train_loss: 1.0668001174926758
[TRAIN(1,37,8)]: i: 1117, train_loss: 1.0388665199279785
[TRAIN(1,37,13)]: i: 1118, train_loss: 1.0774850845336914
[TRAIN(1,37,19)]: i: 1119, train_loss: 1.0599244832992554
[TRAIN(1,37,24)]: i: 1120, train_loss: 1.1121608018875122
[TRAIN(1,37,30)]: i: 1121, train_loss: 1.115454077720642
[TRAIN(1,37,38)]: i: 1122, train_loss: 1.0634839534759521
[TRAIN(1,37,46)]: i: 1123, train_loss: 1.1260734796524048
[TRAIN(1,37,53)]: i: 1124, train_loss: 1.0868433713912964
[TRAIN(1,38,0)]: i: 1125, train_loss: 1.0384716987609863
[TRAIN(1,38,5)]: i: 1126, train_loss: 1.0753016471862793
[TRAIN(1,38,11)]: i: 1127, train_loss: 1.1480193138122559
[TRAIN(1,38,16)]: i: 1128, train_loss: 1.0634009838104248
[TRAIN(1,38,21)]: i: 1129, train_loss: 1.1157499551773071
[TRAIN(1,38,27)]: i: 1130, train_loss: 1.0676906108856201
[TRAIN(1,38,32)]: i: 1131, train_loss: 1.0879158973693848
[TRAIN(1,38,37)]: i: 1132, train_loss: 1.1100053787231445
[TRAIN(1,38,43)]: i: 1133, train_loss: 1.09187650680542
[TRAIN(1,38,48)]: i: 1134, train_loss: 1.0365971326828003
[TRAIN(1,38,53)]: i: 1135, train_loss: 1.0965025424957275
[TRAIN(1,38,58)]: i: 1136, train_loss: 1.0209850072860718
[TRAIN(1,39,4)]: i: 1137, train_loss: 1.1017649173736572
[TRAIN(1,39,8)]: i: 1138, train_loss: 1.0421481132507324
[TRAIN(1,39,14)]: i: 1139, train_loss: 1.1212987899780273
[TRAIN(1,39,19)]: i: 1140, train_loss: 1.0959619283676147
[TRAIN(1,39,24)]: i: 1141, train_loss: 1.0805504322052002
[TRAIN(1,39,29)]: i: 1142, train_loss: 1.0043647289276123
[TRAIN(1,39,34)]: i: 1143, train_loss: 1.0428977012634277
[TRAIN(1,39,40)]: i: 1144, train_loss: 1.1242200136184692
[TRAIN(1,39,45)]: i: 1145, train_loss: 1.1391401290893555
[TRAIN(1,39,50)]: i: 1146, train_loss: 1.1280666589736938
[TRAIN(1,39,56)]: i: 1147, train_loss: 1.1431671380996704
[TRAIN(1,40,2)]: i: 1148, train_loss: 1.0368983745574951
[TRAIN(1,40,7)]: i: 1149, train_loss: 1.0552374124526978
[TRAIN(1,40,12)]: i: 1150, train_loss: 1.0913009643554688
[TRAIN(1,40,18)]: i: 1151, train_loss: 1.1018518209457397
[TRAIN(1,40,23)]: i: 1152, train_loss: 1.0522488355636597
[TRAIN(1,40,28)]: i: 1153, train_loss: 1.0985815525054932
[TRAIN(1,40,33)]: i: 1154, train_loss: 1.080171823501587
[TRAIN(1,40,39)]: i: 1155, train_loss: 1.061983585357666
[TRAIN(1,40,44)]: i: 1156, train_loss: 1.1113698482513428
[TRAIN(1,40,49)]: i: 1157, train_loss: 1.069807767868042
[TRAIN(1,40,54)]: i: 1158, train_loss: 1.127612829208374
[TRAIN(1,40,59)]: i: 1159, train_loss: 1.0729457139968872
[TRAIN(1,41,4)]: i: 1160, train_loss: 1.0485018491744995
[TRAIN(1,41,8)]: i: 1161, train_loss: 1.043636441230774
[TRAIN(1,41,13)]: i: 1162, train_loss: 1.1092098951339722
[TRAIN(1,41,19)]: i: 1163, train_loss: 1.0606414079666138
[TRAIN(1,41,23)]: i: 1164, train_loss: 1.0417364835739136
[TRAIN(1,41,28)]: i: 1165, train_loss: 1.124653697013855
[TRAIN(1,41,34)]: i: 1166, train_loss: 1.0638844966888428
[TRAIN(1,41,39)]: i: 1167, train_loss: 1.0684312582015991
[TRAIN(1,41,45)]: i: 1168, train_loss: 1.0128446817398071
[TRAIN(1,41,50)]: i: 1169, train_loss: 1.1034574508666992
[TRAIN(1,41,55)]: i: 1170, train_loss: 1.0838359594345093
[TRAIN(1,42,1)]: i: 1171, train_loss: 1.1249202489852905
[TRAIN(1,42,7)]: i: 1172, train_loss: 1.0166130065917969
[TRAIN(1,42,12)]: i: 1173, train_loss: 1.1027463674545288
[TRAIN(1,42,17)]: i: 1174, train_loss: 1.0344293117523193
[TRAIN(1,42,23)]: i: 1175, train_loss: 1.08965265750885
[TRAIN(1,42,28)]: i: 1176, train_loss: 1.025594711303711
[TRAIN(1,42,34)]: i: 1177, train_loss: 1.058477520942688
